Model,Horizon,Threshold,Samples,Positive rate,Predicted positive rate,Accuracy,Precision,Recall,F1,ROC-AUC,PR-AUC,True negatives,False positives,False negatives,True positives,F2
Calibrated Logistic,10,0.35,3062,0.05388634879163945,0.0659699542782495,0.9833442194644023,0.7821782178217822,0.9575757575757575,0.8610354223433242,0.9981161284923799,0.9693729949278823,2853,44,7,158,0.916473317865429
Calibrated Logistic,10,0.36,3062,0.05388634879163945,0.0659699542782495,0.9833442194644023,0.7821782178217822,0.9575757575757575,0.8610354223433242,0.9981161284923799,0.9693729949278823,2853,44,7,158,0.916473317865429
Calibrated Logistic,10,0.37,3062,0.05388634879163945,0.06531678641410843,0.9833442194644023,0.785,0.9515151515151515,0.8602739726027397,0.9981161284923799,0.9693729949278823,2854,43,8,157,0.9127906976744186
Calibrated Logistic,10,0.38,3062,0.05388634879163945,0.06466361854996734,0.9833442194644023,0.7878787878787878,0.9454545454545454,0.859504132231405,0.9981161284923799,0.9693729949278823,2855,42,9,156,0.9090909090909092
Calibrated Logistic,10,0.39,3062,0.05388634879163945,0.06368386675375572,0.984323971260614,0.8,0.9454545454545454,0.8666666666666667,0.9981161284923799,0.9693729949278823,2858,39,9,156,0.9122807017543859
Calibrated Logistic,10,0.4,3062,0.05388634879163945,0.06270411495754409,0.9853037230568256,0.8125,0.9454545454545454,0.8739495798319328,0.9981161284923799,0.9693729949278823,2861,36,9,156,0.9154929577464789
Calibrated Logistic,10,0.41,3062,0.05388634879163945,0.06139777922926192,0.9859568909209667,0.824468085106383,0.9393939393939394,0.8781869688385269,0.9981161284923799,0.9693729949278823,2864,33,10,155,0.9139150943396227
Calibrated Logistic,10,0.42,3062,0.05388634879163945,0.06139777922926192,0.9859568909209667,0.824468085106383,0.9393939393939394,0.8781869688385269,0.9981161284923799,0.9693729949278823,2864,33,10,155,0.9139150943396227
Calibrated Logistic,10,0.43,3062,0.05388634879163945,0.06074461136512083,0.9859568909209667,0.8279569892473119,0.9333333333333333,0.8774928774928775,0.9981161284923799,0.9693729949278823,2865,32,11,154,0.9101654846335697
Calibrated Logistic,10,0.44,3062,0.05388634879163945,0.06074461136512083,0.9859568909209667,0.8279569892473119,0.9333333333333333,0.8774928774928775,0.9981161284923799,0.9693729949278823,2865,32,11,154,0.9101654846335697
Calibrated Logistic,10,0.45,3062,0.05388634879163945,0.06009144350097975,0.9866100587851078,0.8369565217391305,0.9333333333333333,0.8825214899713467,0.9981161284923799,0.9693729949278823,2867,30,11,154,0.9123222748815166
Calibrated Logistic,10,0.46,3062,0.05388634879163945,0.05976485956890921,0.9869366427171783,0.8415300546448088,0.9333333333333333,0.8850574712643678,0.9981161284923799,0.9693729949278823,2868,29,11,154,0.9134045077105574
Calibrated Logistic,10,0.47,3062,0.05388634879163945,0.05943827563683867,0.9872632266492488,0.8461538461538461,0.9333333333333333,0.8876080691642652,0.9981161284923799,0.9693729949278823,2869,28,11,154,0.9144893111638955
Calibrated Logistic,10,0.48,3062,0.05388634879163945,0.05911169170476813,0.9875898105813194,0.850828729281768,0.9333333333333333,0.8901734104046243,0.9981161284923799,0.9693729949278823,2870,27,11,154,0.915576694411415
Calibrated Logistic,10,0.49,3062,0.05388634879163945,0.05845852384062704,0.9875898105813194,0.8547486033519553,0.9272727272727272,0.8895348837209303,0.9981161284923799,0.9693729949278823,2871,26,12,153,0.9117997616209773
Calibrated Logistic,10,0.5,3062,0.05388634879163945,0.05747877204441541,0.988569562377531,0.8693181818181818,0.9272727272727272,0.8973607038123167,0.9981161284923799,0.9693729949278823,2874,23,12,153,0.9150717703349284
Calibrated Logistic,10,0.51,3062,0.05388634879163945,0.05682560418027433,0.988569562377531,0.8735632183908046,0.9212121212121213,0.8967551622418879,0.9981161284923799,0.9693729949278823,2875,22,13,152,0.9112709832134295
Calibrated Logistic,10,0.52,3062,0.05388634879163945,0.056172436316133244,0.988569562377531,0.877906976744186,0.9151515151515152,0.8961424332344213,0.9981161284923799,0.9693729949278823,2876,21,14,151,0.9074519230769231
Calibrated Logistic,10,0.53,3062,0.05388634879163945,0.05584585238406271,0.9888961463096015,0.8830409356725146,0.9151515151515152,0.8988095238095238,0.9981161284923799,0.9693729949278823,2877,20,14,151,0.9085439229843563
Calibrated Logistic,10,0.54,3062,0.05388634879163945,0.05551926845199216,0.988569562377531,0.8823529411764706,0.9090909090909091,0.8955223880597015,0.9981161284923799,0.9693729949278823,2877,20,15,150,0.9036144578313253
Calibrated Logistic,10,0.55,3062,0.05388634879163945,0.05453951665578054,0.9888961463096015,0.8922155688622755,0.9030303030303031,0.8975903614457831,0.9981161284923799,0.9693729949278823,2879,18,16,149,0.9008464328899637
Calibrated Logistic,10,0.56,3062,0.05388634879163945,0.05421293272370999,0.988569562377531,0.891566265060241,0.896969696969697,0.8942598187311178,0.9981161284923799,0.9693729949278823,2879,18,17,148,0.8958837772397097
Calibrated Logistic,10,0.57,3062,0.05388634879163945,0.05355976485956891,0.9892227302416721,0.9024390243902439,0.896969696969697,0.8996960486322189,0.9981161284923799,0.9693729949278823,2881,16,17,148,0.8980582524271845
Calibrated Logistic,10,0.58,3062,0.05388634879163945,0.05323318092749837,0.9888961463096015,0.901840490797546,0.8909090909090909,0.8963414634146342,0.9981161284923799,0.9693729949278823,2881,16,18,147,0.8930741190765492
Calibrated Logistic,10,0.59,3062,0.05388634879163945,0.05323318092749837,0.9888961463096015,0.901840490797546,0.8909090909090909,0.8963414634146342,0.9981161284923799,0.9693729949278823,2881,16,18,147,0.8930741190765492
Calibrated Logistic,10,0.6,3062,0.05388634879163945,0.052906596995427824,0.9892227302416721,0.9074074074074074,0.8909090909090909,0.8990825688073395,0.9981161284923799,0.9693729949278823,2882,15,18,147,0.8941605839416059
Calibrated Logistic,10,0.61,3062,0.05388634879163945,0.05258001306335728,0.9895493141737427,0.9130434782608695,0.8909090909090909,0.901840490797546,0.9981161284923799,0.9693729949278823,2883,14,18,147,0.8952496954933009
Calibrated Logistic,10,0.62,3062,0.05388634879163945,0.05225342913128674,0.9892227302416721,0.9125,0.8848484848484849,0.8984615384615384,0.9981161284923799,0.9693729949278823,2883,14,19,146,0.8902439024390243
Calibrated Logistic,10,0.63,3062,0.05388634879163945,0.051600261267145654,0.988569562377531,0.9113924050632911,0.8727272727272727,0.891640866873065,0.9981161284923799,0.9693729949278823,2883,14,21,144,0.8801955990220047
Calibrated Logistic,10,0.64,3062,0.05388634879163945,0.05127367733507512,0.9882429784454605,0.910828025477707,0.8666666666666667,0.8881987577639752,0.9981161284923799,0.9693729949278823,2883,14,22,143,0.8751529987760098
Calibrated Logistic,10,0.65,3062,0.05388634879163945,0.05062050947093403,0.9882429784454605,0.9161290322580645,0.8606060606060606,0.8875,0.9981161284923799,0.9693729949278823,2884,13,23,142,0.8711656441717791
Calibrated Logistic,10,0.66,3062,0.05388634879163945,0.050293925538863485,0.988569562377531,0.922077922077922,0.8606060606060606,0.890282131661442,0.9981161284923799,0.9693729949278823,2885,12,23,142,0.8722358722358723
Calibrated Logistic,10,0.67,3062,0.05388634879163945,0.04996734160679295,0.9882429784454605,0.9215686274509803,0.8545454545454545,0.8867924528301887,0.9981161284923799,0.9693729949278823,2885,12,24,141,0.8671586715867157
Calibrated Logistic,10,0.68,3062,0.05388634879163945,0.049640757674722404,0.98791639451339,0.9210526315789473,0.8484848484848485,0.8832807570977917,0.9981161284923799,0.9693729949278823,2885,12,25,140,0.8620689655172413
Calibrated Logistic,10,0.69,3062,0.05388634879163945,0.049640757674722404,0.98791639451339,0.9210526315789473,0.8484848484848485,0.8832807570977917,0.9981161284923799,0.9693729949278823,2885,12,25,140,0.8620689655172413
Calibrated Logistic,10,0.7,3062,0.05388634879163945,0.04931417374265186,0.9882429784454605,0.9271523178807947,0.8484848484848485,0.8860759493670886,0.9981161284923799,0.9693729949278823,2886,11,25,140,0.8631319358816277
Calibrated Logistic,10,0.71,3062,0.05388634879163945,0.04866100587851078,0.9882429784454605,0.9328859060402684,0.8424242424242424,0.8853503184713376,0.9981161284923799,0.9693729949278823,2887,10,26,139,0.8590852904820767
