Threshold 10,Threshold 20,Threshold 30,Total asymmetric cost,Total false positives,Total false negatives,Mean recall,Mean F1
0.3500000000000001,0.060000000000000005,0.02,547.0,398,11,0.9803844900619093,0.8481908142734945
0.3500000000000001,0.06999999999999999,0.02,547.0,398,11,0.9803844900619093,0.8481908142734945
0.3500000000000001,0.08,0.02,547.0,398,11,0.9803844900619093,0.8481908142734945
0.3500000000000001,0.09,0.02,547.0,398,11,0.9803844900619093,0.8481908142734945
0.3500000000000001,0.09999999999999999,0.02,547.0,398,11,0.9803844900619093,0.8481908142734945
0.45000000000000007,0.05,0.04,547.0,324,17,0.9708699902248291,0.8654373330594946
0.45000000000000007,0.060000000000000005,0.04,547.0,324,17,0.9708699902248291,0.8654373330594946
0.45000000000000007,0.06999999999999999,0.04,547.0,324,17,0.9708699902248291,0.8654373330594946
0.45000000000000007,0.08,0.04,547.0,324,17,0.9708699902248291,0.8654373330594946
0.45000000000000007,0.09,0.04,547.0,324,17,0.9708699902248291,0.8654373330594946
0.45000000000000007,0.09999999999999999,0.04,547.0,324,17,0.9708699902248291,0.8654373330594946
0.3500000000000001,0.30000000000000004,0.05,547.0,244,27,0.9641359834908222,0.8910801095705304
0.3500000000000001,0.30000000000000004,0.060000000000000005,547.0,244,27,0.9641359834908222,0.8910801095705304
0.3500000000000001,0.3500000000000001,0.05,547.0,244,27,0.9641359834908222,0.8910801095705304
0.3500000000000001,0.3500000000000001,0.060000000000000005,547.0,244,27,0.9641359834908222,0.8910801095705304
0.3500000000000001,0.30000000000000004,0.04,549.0,246,27,0.9641359834908222,0.8905848080852974
0.3500000000000001,0.3500000000000001,0.04,549.0,246,27,0.9641359834908222,0.8905848080852974
0.2,0.15,0.01,550.0,388,13,0.9798507346894443,0.8523351865210348
0.2,0.2,0.01,550.0,388,13,0.9798507346894443,0.8523351865210348
0.03,0.03,0.01,551.0,544,1,0.9992831541218639,0.7835211089600821
0.02,0.02,0.02,551.0,537,2,0.9985663082437276,0.7765828722959545
0.15,0.02,0.01,551.0,514,3,0.9952427500814597,0.8105761852658978
0.30000000000000004,0.30000000000000004,0.03,551.0,255,26,0.9648528293689584,0.8847328627410483
0.05,0.02,0.01,553.0,546,1,0.9992831541218639,0.7881698009810605
0.30000000000000004,0.05,0.02,553.0,404,11,0.9803844900619093,0.8427283903228665
0.30000000000000004,0.060000000000000005,0.02,553.0,404,11,0.9803844900619093,0.8427283903228665
0.30000000000000004,0.06999999999999999,0.02,553.0,404,11,0.9803844900619093,0.8427283903228665
0.30000000000000004,0.08,0.02,553.0,404,11,0.9803844900619093,0.8427283903228665
0.30000000000000004,0.09,0.02,553.0,404,11,0.9803844900619093,0.8427283903228665
0.30000000000000004,0.09999999999999999,0.02,553.0,404,11,0.9803844900619093,0.8427283903228665
0.30000000000000004,0.30000000000000004,0.05,553.0,250,27,0.9641359834908222,0.8856176856199022
0.30000000000000004,0.30000000000000004,0.060000000000000005,553.0,250,27,0.9641359834908222,0.8856176856199022
0.30000000000000004,0.30000000000000004,0.04,555.0,252,27,0.9641359834908222,0.8851223841346693
0.40000000000000013,0.03,0.03,556.0,370,14,0.9756272401433691,0.8504603874640111
0.2,0.04,0.02,557.0,438,9,0.9844248941023134,0.8286503078169746
0.45000000000000007,0.25,0.25,557.0,151,41,0.9519589132492358,0.9111246845712945
0.04,0.02,0.01,558.0,551,1,0.9992831541218639,0.7847062376671231
0.25,0.15,0.01,558.0,381,14,0.9778305326692424,0.8573908514406453
0.25,0.2,0.01,558.0,381,14,0.9778305326692424,0.8573908514406453
0.25,0.25,0.01,558.0,381,14,0.9778305326692424,0.8573908514406453
0.40000000000000013,0.15,0.02,560.0,331,18,0.9710530807305,0.8722718439994112
0.40000000000000013,0.2,0.02,560.0,331,18,0.9710530807305,0.8722718439994112
0.40000000000000013,0.25,0.02,560.0,331,18,0.9710530807305,0.8722718439994112
0.45000000000000007,0.40000000000000013,0.08,561.0,184,33,0.9546214836537418,0.9068651633167298
0.45000000000000007,0.40000000000000013,0.09,561.0,184,33,0.9546214836537418,0.9068651633167298
0.45000000000000007,0.40000000000000013,0.09999999999999999,561.0,184,33,0.9546214836537418,0.9068651633167298
0.2,0.05,0.01,563.0,451,8,0.9851417399804495,0.8298631331897409
0.2,0.060000000000000005,0.01,563.0,451,8,0.9851417399804495,0.8298631331897409
0.2,0.06999999999999999,0.01,563.0,451,8,0.9851417399804495,0.8298631331897409
0.2,0.08,0.01,563.0,451,8,0.9851417399804495,0.8298631331897409
0.2,0.09,0.01,563.0,451,8,0.9851417399804495,0.8298631331897409
0.2,0.09999999999999999,0.01,563.0,451,8,0.9851417399804495,0.8298631331897409
0.45000000000000007,0.30000000000000004,0.08,563.0,186,33,0.9546214836537418,0.9059382172882394
0.45000000000000007,0.30000000000000004,0.09,563.0,186,33,0.9546214836537418,0.9059382172882394
0.45000000000000007,0.30000000000000004,0.09999999999999999,563.0,186,33,0.9546214836537418,0.9059382172882394
0.45000000000000007,0.3500000000000001,0.08,563.0,186,33,0.9546214836537418,0.9059382172882394
0.45000000000000007,0.3500000000000001,0.09,563.0,186,33,0.9546214836537418,0.9059382172882394
0.45000000000000007,0.3500000000000001,0.09999999999999999,563.0,186,33,0.9546214836537418,0.9059382172882394
0.45000000000000007,0.40000000000000013,0.06999999999999999,564.0,187,33,0.9546214836537418,0.9060504523704936
0.25,0.04,0.02,565.0,431,10,0.9824046920821115,0.8337059727365851
0.3500000000000001,0.15,0.01,566.0,374,15,0.9758103306490403,0.8626879809534311
0.3500000000000001,0.2,0.01,566.0,374,15,0.9758103306490403,0.8626879809534311
0.3500000000000001,0.25,0.01,566.0,374,15,0.9758103306490403,0.8626879809534311
0.45000000000000007,0.30000000000000004,0.06999999999999999,566.0,189,33,0.9546214836537418,0.9051235063420032
0.45000000000000007,0.3500000000000001,0.06999999999999999,566.0,189,33,0.9546214836537418,0.9051235063420032
0.03,0.02,0.01,568.0,561,1,0.9992831541218639,0.7780319258796817
0.45000000000000007,0.40000000000000013,0.15,568.0,142,40,0.9496035625067883,0.9162406493228636
0.45000000000000007,0.40000000000000013,0.2,568.0,142,40,0.9496035625067883,0.9162406493228636
0.09999999999999999,0.01,0.01,569.0,562,1,0.9992831541218639,0.7930308765423585
0.45000000000000007,0.04,0.03,569.0,353,16,0.9715868361029653,0.8558600996417499
0.40000000000000013,0.40000000000000013,0.03,569.0,243,28,0.9608124253285544,0.8927312091147895
0.5000000000000001,0.15,0.08,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.15,0.09,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.15,0.09999999999999999,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.2,0.08,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.2,0.09,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.2,0.09999999999999999,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.25,0.08,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.25,0.09,569.0,207,29,0.9540442830765411,0.8963722541245102
0.5000000000000001,0.25,0.09999999999999999,569.0,207,29,0.9540442830765411,0.8963722541245102
0.45000000000000007,0.30000000000000004,0.15,570.0,144,40,0.9496035625067883,0.9153137032943732
0.45000000000000007,0.30000000000000004,0.2,570.0,144,40,0.9496035625067883,0.9153137032943732
0.45000000000000007,0.3500000000000001,0.15,570.0,144,40,0.9496035625067883,0.9153137032943732
0.45000000000000007,0.3500000000000001,0.2,570.0,144,40,0.9496035625067883,0.9153137032943732
0.2,0.03,0.02,571.0,452,9,0.9844248941023134,0.8239510596966738
0.25,0.05,0.01,571.0,444,9,0.9831215379602476,0.8349187981093514
0.25,0.060000000000000005,0.01,571.0,444,9,0.9831215379602476,0.8349187981093514
0.25,0.06999999999999999,0.01,571.0,444,9,0.9831215379602476,0.8349187981093514
0.25,0.08,0.01,571.0,444,9,0.9831215379602476,0.8349187981093514
0.25,0.09,0.01,571.0,444,9,0.9831215379602476,0.8349187981093514
0.25,0.09999999999999999,0.01,571.0,444,9,0.9831215379602476,0.8349187981093514
0.40000000000000013,0.30000000000000004,0.03,571.0,245,28,0.9608124253285544,0.891804263086299
0.40000000000000013,0.3500000000000001,0.03,571.0,245,28,0.9608124253285544,0.891804263086299
0.40000000000000013,0.40000000000000013,0.05,571.0,238,29,0.9600955794504182,0.8936160319936435
0.40000000000000013,0.40000000000000013,0.060000000000000005,571.0,238,29,0.9600955794504182,0.8936160319936435
0.30000000000000004,0.15,0.01,572.0,380,15,0.9758103306490403,0.8572255570028031
0.30000000000000004,0.2,0.01,572.0,380,15,0.9758103306490403,0.8572255570028031
0.30000000000000004,0.25,0.01,572.0,380,15,0.9758103306490403,0.8572255570028031
0.5000000000000001,0.15,0.06999999999999999,572.0,210,29,0.9540442830765411,0.895557543178274
0.5000000000000001,0.2,0.06999999999999999,572.0,210,29,0.9540442830765411,0.895557543178274
0.5000000000000001,0.25,0.06999999999999999,572.0,210,29,0.9540442830765411,0.895557543178274
0.3500000000000001,0.30000000000000004,0.25,572.0,136,46,0.9505159118062344,0.9138001062658034
0.3500000000000001,0.3500000000000001,0.25,572.0,136,46,0.9505159118062344,0.9138001062658034
0.09,0.01,0.01,573.0,566,1,0.9992831541218639,0.7899185204888259
0.3500000000000001,0.04,0.02,573.0,424,11,0.9803844900619093,0.839003102249371
0.40000000000000013,0.05,0.02,573.0,394,13,0.9763440860215055,0.8497997906681172
0.40000000000000013,0.060000000000000005,0.02,573.0,394,13,0.9763440860215055,0.8497997906681172
0.40000000000000013,0.06999999999999999,0.02,573.0,394,13,0.9763440860215055,0.8497997906681172
0.40000000000000013,0.08,0.02,573.0,394,13,0.9763440860215055,0.8497997906681172
0.40000000000000013,0.09,0.02,573.0,394,13,0.9763440860215055,0.8497997906681172
0.40000000000000013,0.09999999999999999,0.02,573.0,394,13,0.9763440860215055,0.8497997906681172
0.45000000000000007,0.04,0.04,573.0,350,17,0.9708699902248291,0.8562496210353708
0.40000000000000013,0.40000000000000013,0.04,573.0,240,29,0.9600955794504182,0.8931207305084105
0.40000000000000013,0.30000000000000004,0.05,573.0,240,29,0.9600955794504182,0.892689085965153
0.40000000000000013,0.30000000000000004,0.060000000000000005,573.0,240,29,0.9600955794504182,0.892689085965153
0.40000000000000013,0.3500000000000001,0.05,573.0,240,29,0.9600955794504182,0.892689085965153
0.40000000000000013,0.3500000000000001,0.060000000000000005,573.0,240,29,0.9600955794504182,0.892689085965153
0.40000000000000013,0.30000000000000004,0.04,575.0,242,29,0.9600955794504182,0.8921937844799199
0.40000000000000013,0.3500000000000001,0.04,575.0,242,29,0.9600955794504182,0.8921937844799199
0.5000000000000001,0.15,0.15,576.0,165,36,0.9490263619295877,0.9057477401306439
0.5000000000000001,0.2,0.15,576.0,165,36,0.9490263619295877,0.9057477401306439
0.5000000000000001,0.2,0.2,576.0,165,36,0.9490263619295877,0.9057477401306439
0.5000000000000001,0.25,0.15,576.0,165,36,0.9490263619295877,0.9057477401306439
0.5000000000000001,0.25,0.2,576.0,165,36,0.9490263619295877,0.9057477401306439
0.30000000000000004,0.30000000000000004,0.25,578.0,142,46,0.9505159118062344,0.9083376823151754
0.08,0.01,0.01,579.0,572,1,0.9992831541218639,0.7853715628168683
0.25,0.03,0.02,579.0,445,10,0.9824046920821115,0.8290067246162843
0.3500000000000001,0.05,0.01,579.0,437,10,0.9811013359400457,0.8402159276221374
0.3500000000000001,0.060000000000000005,0.01,579.0,437,10,0.9811013359400457,0.8402159276221374
0.3500000000000001,0.06999999999999999,0.01,579.0,437,10,0.9811013359400457,0.8402159276221374
0.3500000000000001,0.08,0.01,579.0,437,10,0.9811013359400457,0.8402159276221374
0.3500000000000001,0.09,0.01,579.0,437,10,0.9811013359400457,0.8402159276221374
0.3500000000000001,0.09999999999999999,0.01,579.0,437,10,0.9811013359400457,0.8402159276221374
0.30000000000000004,0.04,0.02,579.0,430,11,0.9803844900619093,0.8335406782987428
0.3500000000000001,0.30000000000000004,0.30000000000000004,579.0,136,47,0.9497990659280982,0.9134266889135659
0.3500000000000001,0.3500000000000001,0.30000000000000004,579.0,136,47,0.9497990659280982,0.9134266889135659
0.3500000000000001,0.3500000000000001,0.3500000000000001,579.0,136,47,0.9497990659280982,0.9134266889135659
0.06999999999999999,0.01,0.01,582.0,575,1,0.9992831541218639,0.7831509555817262
0.5000000000000001,0.08,0.08,582.0,270,24,0.9593352883675464,0.8739002007932162
0.5000000000000001,0.09,0.08,582.0,270,24,0.9593352883675464,0.8739002007932162
0.5000000000000001,0.09,0.09,582.0,270,24,0.9593352883675464,0.8739002007932162
0.5000000000000001,0.09999999999999999,0.08,582.0,270,24,0.9593352883675464,0.8739002007932162
0.5000000000000001,0.09999999999999999,0.09,582.0,270,24,0.9593352883675464,0.8739002007932162
0.5000000000000001,0.09999999999999999,0.09999999999999999,582.0,270,24,0.9593352883675464,0.8739002007932162
0.02,0.02,0.01,583.0,576,1,0.9992831541218639,0.7686079856445972
0.45000000000000007,0.03,0.03,583.0,367,16,0.9715868361029653,0.8511608515214492
0.060000000000000005,0.01,0.01,585.0,578,1,0.9992831541218639,0.780964511534817
0.30000000000000004,0.05,0.01,585.0,443,10,0.9811013359400457,0.8347535036715091
0.30000000000000004,0.060000000000000005,0.01,585.0,443,10,0.9811013359400457,0.8347535036715091
0.30000000000000004,0.06999999999999999,0.01,585.0,443,10,0.9811013359400457,0.8347535036715091
0.30000000000000004,0.08,0.01,585.0,443,10,0.9811013359400457,0.8347535036715091
0.30000000000000004,0.09,0.01,585.0,443,10,0.9811013359400457,0.8347535036715091
0.30000000000000004,0.09999999999999999,0.01,585.0,443,10,0.9811013359400457,0.8347535036715091
0.5000000000000001,0.06999999999999999,0.06999999999999999,585.0,273,24,0.9593352883675464,0.87308548984698
0.5000000000000001,0.08,0.06999999999999999,585.0,273,24,0.9593352883675464,0.87308548984698
0.5000000000000001,0.09,0.06999999999999999,585.0,273,24,0.9593352883675464,0.87308548984698
0.5000000000000001,0.09999999999999999,0.06999999999999999,585.0,273,24,0.9593352883675464,0.87308548984698
0.30000000000000004,0.30000000000000004,0.30000000000000004,585.0,142,47,0.9497990659280982,0.9079642649629379
0.3500000000000001,0.03,0.02,587.0,438,11,0.9803844900619093,0.8343038541290703
0.45000000000000007,0.15,0.02,587.0,328,20,0.967012676690096,0.8729723080568491
0.45000000000000007,0.2,0.02,587.0,328,20,0.967012676690096,0.8729723080568491
0.45000000000000007,0.25,0.02,587.0,328,20,0.967012676690096,0.8729723080568491
0.2,0.02,0.02,588.0,469,9,0.9844248941023134,0.8184618766162733
0.15,0.01,0.01,589.0,552,3,0.9952427500814597,0.79909739154615
0.2,0.04,0.01,589.0,477,8,0.9851417399804495,0.8206754211656172
0.05,0.01,0.01,591.0,584,1,0.9992831541218639,0.7766910072613128
0.40000000000000013,0.15,0.01,592.0,370,17,0.9717699266086361,0.8642969573480538
0.40000000000000013,0.2,0.01,592.0,370,17,0.9717699266086361,0.8642969573480538
0.40000000000000013,0.25,0.01,592.0,370,17,0.9717699266086361,0.8642969573480538
0.30000000000000004,0.03,0.02,593.0,444,11,0.9803844900619093,0.828841430178442
0.04,0.01,0.01,596.0,589,1,0.9992831541218639,0.7732274439473753
0.25,0.02,0.02,596.0,462,10,0.9824046920821115,0.8235175415358839
0.45000000000000007,0.40000000000000013,0.03,596.0,240,30,0.9567720212881503,0.8934316731722275
0.40000000000000013,0.40000000000000013,0.25,596.0,130,48,0.9464755077658303,0.9163360286889167
0.25,0.04,0.01,597.0,470,9,0.9831215379602476,0.8257310860852277
0.45000000000000007,0.30000000000000004,0.03,598.0,242,30,0.9567720212881503,0.8925047271437371
0.45000000000000007,0.3500000000000001,0.03,598.0,242,30,0.9567720212881503,0.8925047271437371
0.45000000000000007,0.40000000000000013,0.05,598.0,235,31,0.9560551754100142,0.8943164960510814
0.45000000000000007,0.40000000000000013,0.060000000000000005,598.0,235,31,0.9560551754100142,0.8943164960510814
0.5500000000000002,0.15,0.08,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.15,0.09,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.15,0.09999999999999999,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.2,0.08,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.2,0.09,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.2,0.09999999999999999,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.25,0.08,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.25,0.09,598.0,206,31,0.950003879036137,0.8950744603738862
0.5500000000000002,0.25,0.09999999999999999,598.0,206,31,0.950003879036137,0.8950744603738862
0.40000000000000013,0.30000000000000004,0.25,598.0,132,48,0.9464755077658303,0.9154090826604261
0.40000000000000013,0.3500000000000001,0.25,598.0,132,48,0.9464755077658303,0.9154090826604261
0.40000000000000013,0.04,0.02,599.0,420,13,0.9763440860215055,0.8406120786439936
0.45000000000000007,0.05,0.02,600.0,391,15,0.9723036819811014,0.8505002547255552
0.45000000000000007,0.060000000000000005,0.02,600.0,391,15,0.9723036819811014,0.8505002547255552
0.45000000000000007,0.06999999999999999,0.02,600.0,391,15,0.9723036819811014,0.8505002547255552
0.45000000000000007,0.08,0.02,600.0,391,15,0.9723036819811014,0.8505002547255552
0.45000000000000007,0.09,0.02,600.0,391,15,0.9723036819811014,0.8505002547255552
0.45000000000000007,0.09999999999999999,0.02,600.0,391,15,0.9723036819811014,0.8505002547255552
0.45000000000000007,0.40000000000000013,0.04,600.0,237,31,0.9560551754100142,0.8938211945658484
0.45000000000000007,0.30000000000000004,0.05,600.0,237,31,0.9560551754100142,0.893389550022591
0.45000000000000007,0.30000000000000004,0.060000000000000005,600.0,237,31,0.9560551754100142,0.893389550022591
0.45000000000000007,0.3500000000000001,0.05,600.0,237,31,0.9560551754100142,0.893389550022591
0.45000000000000007,0.3500000000000001,0.060000000000000005,600.0,237,31,0.9560551754100142,0.893389550022591
0.5500000000000002,0.15,0.06999999999999999,601.0,209,31,0.950003879036137,0.89425974942765
0.5500000000000002,0.2,0.06999999999999999,601.0,209,31,0.950003879036137,0.89425974942765
0.5500000000000002,0.25,0.06999999999999999,601.0,209,31,0.950003879036137,0.89425974942765
0.3500000000000001,0.30000000000000004,0.02,602.0,313,25,0.9655696752470946,0.875647729751358
0.3500000000000001,0.3500000000000001,0.02,602.0,313,25,0.9655696752470946,0.875647729751358
0.45000000000000007,0.30000000000000004,0.04,602.0,239,31,0.9560551754100142,0.892894248537358
0.45000000000000007,0.3500000000000001,0.04,602.0,239,31,0.9560551754100142,0.892894248537358
0.2,0.03,0.01,603.0,491,8,0.9851417399804495,0.8159761730453164
0.40000000000000013,0.40000000000000013,0.30000000000000004,603.0,130,49,0.9457586618876941,0.9159626113366791
0.40000000000000013,0.40000000000000013,0.3500000000000001,603.0,130,49,0.9457586618876941,0.9159626113366791
0.3500000000000001,0.02,0.02,604.0,455,11,0.9803844900619093,0.8288146710486698
0.5000000000000001,0.15,0.03,604.0,263,26,0.9561948207109497,0.8829387639800078
0.5000000000000001,0.2,0.03,604.0,263,26,0.9561948207109497,0.8829387639800078
0.5000000000000001,0.25,0.03,604.0,263,26,0.9561948207109497,0.8829387639800078
0.3500000000000001,0.04,0.01,605.0,463,10,0.9811013359400457,0.8310282155980137
0.40000000000000013,0.05,0.01,605.0,433,12,0.9770609318996416,0.8418249040167599
0.40000000000000013,0.060000000000000005,0.01,605.0,433,12,0.9770609318996416,0.8418249040167599
0.40000000000000013,0.06999999999999999,0.01,605.0,433,12,0.9770609318996416,0.8418249040167599
0.40000000000000013,0.08,0.01,605.0,433,12,0.9770609318996416,0.8418249040167599
0.40000000000000013,0.09,0.01,605.0,433,12,0.9770609318996416,0.8418249040167599
0.40000000000000013,0.09999999999999999,0.01,605.0,433,12,0.9770609318996416,0.8418249040167599
0.40000000000000013,0.30000000000000004,0.30000000000000004,605.0,132,49,0.9457586618876941,0.9150356653081886
0.40000000000000013,0.3500000000000001,0.30000000000000004,605.0,132,49,0.9457586618876941,0.9150356653081886
0.40000000000000013,0.3500000000000001,0.3500000000000001,605.0,132,49,0.9457586618876941,0.9150356653081886
0.5500000000000002,0.15,0.15,605.0,164,38,0.9449859578891836,0.9044499463800199
0.5500000000000002,0.2,0.15,605.0,164,38,0.9449859578891836,0.9044499463800199
0.5500000000000002,0.2,0.2,605.0,164,38,0.9449859578891836,0.9044499463800199
0.5500000000000002,0.25,0.15,605.0,164,38,0.9449859578891836,0.9044499463800199
0.5500000000000002,0.25,0.2,605.0,164,38,0.9449859578891836,0.9044499463800199
0.03,0.01,0.01,606.0,599,1,0.9992831541218639,0.766553132159934
0.5000000000000001,0.15,0.05,606.0,258,27,0.9554779748328134,0.8838235868588616
0.5000000000000001,0.15,0.060000000000000005,606.0,258,27,0.9554779748328134,0.8838235868588616
0.5000000000000001,0.2,0.05,606.0,258,27,0.9554779748328134,0.8838235868588616
0.5000000000000001,0.2,0.060000000000000005,606.0,258,27,0.9554779748328134,0.8838235868588616
0.5000000000000001,0.25,0.05,606.0,258,27,0.9554779748328134,0.8838235868588616
0.5000000000000001,0.25,0.060000000000000005,606.0,258,27,0.9554779748328134,0.8838235868588616
0.30000000000000004,0.30000000000000004,0.02,608.0,319,25,0.9655696752470946,0.87018530580073
0.5000000000000001,0.15,0.04,608.0,260,27,0.9554779748328134,0.8833282853736287
0.5000000000000001,0.2,0.04,608.0,260,27,0.9554779748328134,0.8833282853736287
0.5000000000000001,0.25,0.04,608.0,260,27,0.9554779748328134,0.8833282853736287
0.30000000000000004,0.02,0.02,610.0,461,11,0.9803844900619093,0.8233522470980418
0.25,0.03,0.01,611.0,484,9,0.9831215379602476,0.821031837964927
0.30000000000000004,0.04,0.01,611.0,469,10,0.9811013359400457,0.8255657916473855
0.5500000000000002,0.08,0.08,611.0,269,26,0.9552948843271425,0.8726024070425922
0.5500000000000002,0.09,0.08,611.0,269,26,0.9552948843271425,0.8726024070425922
0.5500000000000002,0.09,0.09,611.0,269,26,0.9552948843271425,0.8726024070425922
0.5500000000000002,0.09999999999999999,0.08,611.0,269,26,0.9552948843271425,0.8726024070425922
0.5500000000000002,0.09999999999999999,0.09,611.0,269,26,0.9552948843271425,0.8726024070425922
0.5500000000000002,0.09999999999999999,0.09999999999999999,611.0,269,26,0.9552948843271425,0.8726024070425922
0.40000000000000013,0.03,0.02,613.0,434,13,0.9763440860215055,0.8359128305236928
0.5500000000000002,0.06999999999999999,0.06999999999999999,614.0,272,26,0.9552948843271425,0.871787696096356
0.5500000000000002,0.08,0.06999999999999999,614.0,272,26,0.9552948843271425,0.871787696096356
0.5500000000000002,0.09,0.06999999999999999,614.0,272,26,0.9552948843271425,0.871787696096356
0.5500000000000002,0.09999999999999999,0.06999999999999999,614.0,272,26,0.9552948843271425,0.871787696096356
0.5000000000000001,0.05,0.03,617.0,326,21,0.961485826001955,0.8604667106487138
0.5000000000000001,0.060000000000000005,0.03,617.0,326,21,0.961485826001955,0.8604667106487138
0.5000000000000001,0.06999999999999999,0.03,617.0,326,21,0.961485826001955,0.8604667106487138
0.5000000000000001,0.08,0.03,617.0,326,21,0.961485826001955,0.8604667106487138
0.5000000000000001,0.09,0.03,617.0,326,21,0.961485826001955,0.8604667106487138
0.5000000000000001,0.09999999999999999,0.03,617.0,326,21,0.961485826001955,0.8604667106487138
0.3500000000000001,0.03,0.01,619.0,477,10,0.9811013359400457,0.8263289674777129
0.45000000000000007,0.15,0.01,619.0,367,19,0.9677295225682322,0.864997421405492
0.45000000000000007,0.2,0.01,619.0,367,19,0.9677295225682322,0.864997421405492
0.45000000000000007,0.25,0.01,619.0,367,19,0.9677295225682322,0.864997421405492
0.5000000000000001,0.05,0.05,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.060000000000000005,0.05,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.060000000000000005,0.060000000000000005,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.06999999999999999,0.05,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.06999999999999999,0.060000000000000005,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.08,0.05,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.08,0.060000000000000005,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.09,0.05,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.09,0.060000000000000005,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.09999999999999999,0.05,619.0,321,22,0.9607689801238188,0.8613515335275678
0.5000000000000001,0.09999999999999999,0.060000000000000005,619.0,321,22,0.9607689801238188,0.8613515335275678
0.2,0.02,0.01,620.0,508,8,0.9851417399804495,0.810486989964916
0.02,0.01,0.01,621.0,614,1,0.9992831541218639,0.7571291919248496
0.5000000000000001,0.05,0.04,621.0,323,22,0.9607689801238188,0.8608562320423347
0.5000000000000001,0.060000000000000005,0.04,621.0,323,22,0.9607689801238188,0.8608562320423347
0.5000000000000001,0.06999999999999999,0.04,621.0,323,22,0.9607689801238188,0.8608562320423347
0.5000000000000001,0.08,0.04,621.0,323,22,0.9607689801238188,0.8608562320423347
0.5000000000000001,0.09,0.04,621.0,323,22,0.9607689801238188,0.8608562320423347
0.5000000000000001,0.09999999999999999,0.04,621.0,323,22,0.9607689801238188,0.8608562320423347
0.45000000000000007,0.40000000000000013,0.25,623.0,127,50,0.9424351037254263,0.9170364927463547
0.30000000000000004,0.03,0.01,625.0,483,10,0.9811013359400457,0.8208665435270848
0.45000000000000007,0.30000000000000004,0.25,625.0,129,50,0.9424351037254263,0.9161095467178643
0.45000000000000007,0.3500000000000001,0.25,625.0,129,50,0.9424351037254263,0.9161095467178643
0.45000000000000007,0.04,0.02,626.0,417,15,0.9723036819811014,0.8413125427014316
0.40000000000000013,0.40000000000000013,0.02,626.0,307,27,0.9615292712066905,0.8781836521744713
0.25,0.02,0.01,628.0,501,9,0.9831215379602476,0.8155426548845265
0.40000000000000013,0.30000000000000004,0.02,628.0,309,27,0.9615292712066905,0.8772567061459807
0.40000000000000013,0.3500000000000001,0.02,628.0,309,27,0.9615292712066905,0.8772567061459807
0.40000000000000013,0.02,0.02,630.0,451,13,0.9763440860215055,0.8304236474432924
0.45000000000000007,0.40000000000000013,0.30000000000000004,630.0,127,51,0.9417182578472901,0.9166630753941171
0.45000000000000007,0.40000000000000013,0.3500000000000001,630.0,127,51,0.9417182578472901,0.9166630753941171
0.40000000000000013,0.04,0.01,631.0,459,12,0.9770609318996416,0.8326371919926364
0.5000000000000001,0.25,0.25,631.0,150,46,0.9418579031482257,0.9065435835541349
0.45000000000000007,0.05,0.01,632.0,430,14,0.9730205278592375,0.842525368074198
0.45000000000000007,0.060000000000000005,0.01,632.0,430,14,0.9730205278592375,0.842525368074198
0.45000000000000007,0.06999999999999999,0.01,632.0,430,14,0.9730205278592375,0.842525368074198
0.45000000000000007,0.08,0.01,632.0,430,14,0.9730205278592375,0.842525368074198
0.45000000000000007,0.09,0.01,632.0,430,14,0.9730205278592375,0.842525368074198
0.45000000000000007,0.09999999999999999,0.01,632.0,430,14,0.9730205278592375,0.842525368074198
0.45000000000000007,0.30000000000000004,0.30000000000000004,632.0,129,51,0.9417182578472901,0.9157361293656266
0.45000000000000007,0.3500000000000001,0.30000000000000004,632.0,129,51,0.9417182578472901,0.9157361293656266
0.45000000000000007,0.3500000000000001,0.3500000000000001,632.0,129,51,0.9417182578472901,0.9157361293656266
